position_code,area,department,position,degree,major,number_of_recruits,number_of_applicants
060186,阜阳,颍泉区人民检察院,司法行政人员,本科,不限,1,26
060187,阜阳,太和县人民检察院,检察官助理,本科,法学类（不含特设专业）,3,22
060188,阜阳,太和县人民检察院,司法行政人员,本科,不限,1,24
060189,阜阳,太和县人民检察院,司法行政人员,本科,财务管理专业、会计学专业、审计学专业,1,30
060190,阜阳,临泉县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,10
060191,阜阳,临泉县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,11
060192,阜阳,临泉县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,9
060193,阜阳,阜南县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,5
060194,阜阳,阜南县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,4
060195,阜阳,阜南县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,3
060196,阜阳,阜南县人民检察院,司法行政人员,本科,中国语言文学类,1,21
060197,阜阳,颍上县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,7
060198,阜阳,颍上县人民检察院,检察官助理,本科,法学类（不含特设专业）,1,1
060199,阜阳,颍上县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,7
060200,阜阳,颍上县人民检察院,司法行政人员,本科,计算机类,1,27
060201,阜阳,阜阳市中级人民法院,法官助理,本科,法学类,4,49
060202,阜阳,阜阳市中级人民法院,司法警察,本科,不限,2,86
060203,阜阳,颍泉区人民法院,司法行政人员,本科,中国语言文学类,1,32
060204,阜阳,颍泉区人民法院,法官助理,本科,法学类,4,26
060205,阜阳,颍东区人民法院,法官助理1,本科,法学类,2,12
060206,阜阳,颍东区人民法院,法官助理2,本科,法学类,1,5
060207,阜阳,界首市人民法院,法官助理,本科,法学类,2,8
060208,阜阳,太和县人民法院,司法行政人员,本科,计算机类,1,37
060209,阜阳,太和县人民法院,司法行政人员,本科,新闻传播学类,1,37
060210,阜阳,太和县人民法院,司法行政人员,本科,中国语言文学类,2,45
060211,阜阳,太和县人民法院,司法警察,本科,不限,1,31
060212,阜阳,太和县人民法院,司法警察,本科,不限,1,7
060213,阜阳,太和县人民法院,司法警察,本科,不限,1,28
060214,阜阳,太和县人民法院,法官助理,本科,法学类,1,1
060215,阜阳,临泉县人民法院,法官助理,本科,法学类,1,3
060216,阜阳,临泉县人民法院,法官助理,本科,法学类,1,2
060217,阜阳,阜南县人民法院,法官助理1,本科,法学类,3,9
060218,阜阳,阜南县人民法院,法官助理2,本科,法学类,2,3
060219,阜阳,阜南县人民法院,司法行政人员,本科,不限,1,8
060220,阜阳,颍上县人民法院,法官助理,本科,法学类,4,11
060221,阜阳,颍上县人民法院,法官助理,本科,法学类,2,1
060222,阜阳,颍上县人民法院,司法行政人员,本科,不限,1,11
060223,阜阳,阜阳市公安局,人民警察,本科,不限,5,160
060224,阜阳,阜阳市公安局,人民警察,本科,不限,3,87
060225,阜阳,阜阳市公安局,人民警察,本科,法学类（不含特设专业）,3,25
060226,阜阳,阜阳市公安局,网络安全管理★,本科,软件工程专业、网络工程专业、信息安全专业,3,43
060227,阜阳,阜阳市公安局,人民警察,本科,财务管理专业、会计学专业、审计学专业,3,48
060228,阜阳,阜阳市公安局,人民警察,本科,马克思主义理论类、新闻学专业、汉语言文学专业、影视摄影与制作专业、网络与新媒体专业,3,47
060229,阜阳,阜南县公安局,人民警察,专科,研究生专业：公安学、公安技术一级学科下的各研究方向；本科专业：侦查学、治安学、交通管理工程、刑事科学技术、网络安全与执法、警务指挥与战术；专科专业：刑事侦查、治安管理、交通管理、刑事科学技术、信息网络安全监察、警察指挥与战术、特警,6,34
060230,阜阳,阜南县公安局,人民警察,本科,不限,3,74
060231,阜阳,阜南县公安局,人民警察,本科,不限,1,8
060232,阜阳,太和县公安局,网络安全管理★,本科,软件工程专业、网络空间安全专业、计算机科学与技术专业,2,23
060233,阜阳,太和县公安局,网络安全管理★,本科,计算机类（不含特设专业）,1,12
060234,阜阳,太和县公安局,人民警察,本科,法学类（不含特设专业）,1,4
060235,阜阳,太和县公安局,人民警察,本科,不限,1,6
060236,阜阳,临泉县公安局,人民警察,本科,新闻学专业、编辑出版学专业、网络与新媒体专业、影视摄影与制作专业、戏剧影视文学专业,1,7
060237,阜阳,临泉县公安局,人民警察,本科,汉语言文学专业、汉语言专业、秘书学专业,1,5
060238,阜阳,临泉县公安局,人民警察,本科,法学类（不含特设专业）,1,4
060239,阜阳,临泉县公安局,人民警察,本科,临床医学专业、生物工程专业、基础医学专业、医学检验技术专业、法医学专业,1,5
060240,阜阳,临泉县公安局,人民警察,本科,财务管理专业、会计学专业、审计学专业,1,8
060241,阜阳,临泉县公安局,网络安全管理★,本科,软件工程专业、网络工程专业、信息安全专业,1,10
060242,阜阳,临泉县公安局,人民警察,本科,不限,1,5
060243,阜阳,临泉县公安局,特警,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,1,11
060244,阜阳,颍上县公安局,网络安全管理★,本科,软件工程专业、网络工程专业、计算机科学与技术专业,1,9
060245,阜阳,颍上县公安局,人民警察,本科,法学类（不含特设专业）,3,10
060246,阜阳,颍上县公安局,人民警察,本科,不限,1,8
060247,阜阳,颍上县公安局,特警,本科,体育教育专业、运动训练专业、武术与民族传统体育专业,1,11
020001,淮北,中共淮北市委办公室,综合文字,本科,不限,2,96
020002,淮北,淮北市人大常委会办公室,综合文字,本科,不限,1,132
020003,淮北,淮北市人大常委会办公室,综合文字,本科,不限,1,11
020004,淮北,淮北市纪委监委派驻（出）机构,监督执纪执法,本科,不限,4,197
020005,淮北,淮北市纪委监委派驻（出）机构,监督执纪执法,本科,不限,1,10
020006,淮北,中共淮北市委党校,机关综合,本科,法学门类、中国语言文学类、工商管理类、公共管理类、新闻学专业,1,84
020007,淮北,淮北市发展改革委（市粮食和储备局、市能源局）,机关综合,本科,经济学门类、法学门类、工学门类、管理学门类、中国语言文学类,3,288
020008,淮北,淮北市教育局,教育管理,本科,中国语言文学类、公共管理类、法学类,1,60
020009,淮北,淮北市科技局,机关综合,本科,不限,1,105
020010,淮北,淮北市公安局,人民警察,本科,不限,1,7
020011,淮北,淮北市公安局,人民警察,专科,公安管理类、公安技术类、侦查类,1,14
020012,淮北,淮北市公安局,人民警察,本科,计算机类、电子信息工程专业、信息工程专业、大数据管理与应用专业,2,41
020013,淮北,淮北市公安局,网络安全与执法★,研究生,电子科学与技术（一级学科）、计算机科学与技术（一级学科）、软件工程（一级学科）、网络空间安全（一级学科）、控制科学与工程（一级学科）、信息与通信工程（一级学科）、电子与通信工程硕士（专业硕士）,2,18
020014,淮北,淮北市公安局,人民警察,本科,交通管理工程专业、交通工程专业、交通管理专业、交通设备与控制工程专业,1,7
020015,淮北,淮北市财政局（国资委）,财政国资管理,本科,财政学类、统计学类、金融学类、经济学类、会计学专业、财务管理专业、资产评估专业,2,152
020016,淮北,淮北市财政局（国资委）市国库支付中心,财政管理,本科,不限,1,10
020017,淮北,淮北市财政局（国资委）市国库支付中心,财政管理,本科,财政学类、统计学类、金融学类、经济学类，会计学专业、财务管理专业、资产评估专业,1,70
020018,淮北,淮北市自然资源和规划局,自然资源管理,本科,土地资源管理专业、建筑学专业、城乡规划专业,1,29
020019,淮北,淮北市生态环境局,环境监管,本科,中国语言文学类、环境科学与工程类、法学类,2,60
020020,淮北,淮北市农业农村局,农业管理,本科,农学门类、农业经济管理类、农业工程类,2,82
020021,淮北,淮北市文旅体局,综合文字,本科,不限,1,148
020022,淮北,淮北市文旅体局,综合文字,本科,不限,1,15
020023,淮北,淮北市卫生健康委员会,卫生健康管理,本科,临床医学类、公共卫生与预防医学类、法学类,1,40
020024,淮北,淮北市卫生健康委员会市计划生育协会,机关综合,本科,中国语言文学类,1,27
020025,淮北,淮北市应急管理局,安全生产监督管理,本科,工学门类,1,117
020026,淮北,淮北市审计局,农业审计,本科,地理信息科学专业、地理国情监测专业、地理空间信息工程专业,1,29
020027,淮北,淮北市审计局,财务审计,本科,财政学类、会计学专业、审计学专业、财务管理专业,1,69
020028,淮北,淮北市审计局,投资审计,本科,工程管理专业、工程造价专业、工程审计专业,1,37
020029,淮北,淮北市市场监督管理局,行政执法监督,本科,法学类,1,6
020030,淮北,淮北市市场监督管理局,市场监管执法,本科,不限,1,6
020031,淮北,淮北市市场监督管理局,综合文字,本科,中国语言文学类,1,16
020032,淮北,淮北市公共资源交易监督管理局,机关综合,本科,法学类、中国语言文学类、工程管理专业,1,30
020033,淮北,淮北市投资促进中心,招商引资,本科,不限,2,125
020034,淮北,淮北市供销社,机关综合,本科,马克思主义理论类、哲学专业、汉语言文学专业、秘书学专业、新闻学专业、网络与新媒体专业、历史学专业,1,27
020035,淮北,濉溪县纪委监委,监督执纪执法,本科,法学类、公安学类,1,11
020036,淮北,濉溪县纪委监委,综合财务,本科,财务管理专业、审计学专业、会计学专业,1,27
020037,淮北,濉溪县纪委监委,综合文字,本科,中国语言文学类（不含特设专业）、新闻学专业,1,12
020038,淮北,濉溪县人民政府办公室（外事办）,机关文秘,本科,不限,2,168
020039,淮北,濉溪县发改委,机关综合,本科,经济学类、中国语言文学类、新闻传播学类、管理科学与工程类,1,37
020040,淮北,濉溪县发改委,机关综合,本科,不限,1,8
020041,淮北,濉溪县公安局,人民警察,本科,不限,1,8
020042,淮北,濉溪县公安局,人民警察,本科,会计学专业、审计学专业、财务管理专业、经济犯罪侦查专业,1,11
